CustomerKey,SalesQuantity,UnitPrice,Education,Gender,MaritalStatus,YearlyIncome,Occupation,SalesAmount,Sum of DiscountAmount,Age
9397,38,396.4,Bachelors,M,S,50000,Management,14293,772,63
9401,38,403.6,Bachelors,F,M,50000,Management,14567,768,62
9402,38,403.6,Bachelors,F,M,50000,Management,14567,768,62
9485,38,372.4,Bachelors,F,S,50000,Management,13405,744,62
9486,38,372.4,Bachelors,M,M,50000,Management,13405,744,62
9492,38,398.7,Bachelors,M,M,70000,Management,14342,809,61
9495,38,395.7,Bachelors,M,M,80000,Management,14246,792,60
9496,38,401.5,Bachelors,M,M,80000,Management,14455,803,60
9497,38,396.4,Bachelors,F,M,90000,Management,14271,793,61
9503,38,374.8,Bachelors,M,M,70000,Management,13481,762,59
9508,38,387.1,Bachelors,M,M,70000,Management,13886,826,58
9509,38,387.2,Bachelors,M,S,70000,Management,13888,826,59
9510,38,382.3,Bachelors,F,M,70000,Management,13708,818,58
9511,38,381.7,Bachelors,F,M,60000,Management,13690,816,58
10267,38,411.7,Bachelors,F,S,80000,Management,14854,789,31
10268,38,381.8,Bachelors,M,M,80000,Management,13719,790,36
10269,38,376.5,Bachelors,F,M,80000,Management,13515,794,36
10274,38,381.6,Bachelors,F,M,100000,Management,13679,823,36
10353,38,421.1,Bachelors,F,M,50000,Management,15170,830,62
10354,38,419.5,Bachelors,F,S,50000,Management,15108,832,63
10389,38,374.3,Bachelors,F,S,80000,Management,13477,745,25
10442,38,425.5,Bachelors,M,M,50000,Management,15318,853,62
10443,38,415.5,Bachelors,F,S,50000,Management,14957,834,61
10445,38,397.2,Bachelors,M,M,70000,Management,14298,795,61
10450,38,370.1,Bachelors,M,M,80000,Management,13254,811,60
10454,38,394.4,Bachelors,M,M,70000,Management,14142,844,59
10460,38,405.4,Bachelors,M,M,70000,Management,14566,837,58
10461,38,399.7,Bachelors,M,M,70000,Management,14364,827,59
10462,38,398.1,Bachelors,F,M,70000,Management,14308,820,59
10464,38,393.9,Bachelors,M,M,70000,Management,14159,808,59
10467,38,399.3,Bachelors,M,M,70000,Management,14354,818,57
10468,38,396.7,Bachelors,M,M,60000,Management,14265,809,58
10750,38,381.5,Bachelors,F,S,50000,Management,13657,840,62
10755,38,387.0,Bachelors,F,M,70000,Management,13850,856,62
10758,38,392.8,Bachelors,M,M,80000,Management,14069,859,61
10762,38,395.9,Bachelors,F,S,70000,Management,14250,795,60
10763,38,397.0,Bachelors,F,M,70000,Management,14288,797,59
10767,38,402.7,Bachelors,M,M,70000,Management,14479,825,58
10768,38,402.7,Bachelors,F,M,70000,Management,14479,825,58
10770,38,379.8,Bachelors,F,S,70000,Management,13623,811,57
10771,38,380.4,Bachelors,M,M,60000,Management,13641,813,58
10772,38,379.3,Bachelors,F,M,60000,Management,13603,811,58
10773,38,385.9,Bachelors,F,M,60000,Management,13841,824,58
11045,38,390.7,Bachelors,M,S,80000,Management,14031,817,31
11046,38,398.2,Bachelors,M,S,80000,Management,14307,823,35
11049,38,387.2,Bachelors,F,M,100000,Management,13938,777,36
11144,38,378.1,Bachelors,F,M,50000,Management,13737,630,62
11147,38,373.7,Bachelors,M,S,50000,Management,13573,628,62
11725,38,369.8,Bachelors,M,M,70000,Management,13415,638,62
11731,38,401.9,Bachelors,M,M,70000,Management,14577,695,61
11732,38,398.4,Bachelors,M,M,70000,Management,14446,695,61
11738,38,415.2,Bachelors,F,M,70000,Management,15081,696,59
11747,38,416.0,Bachelors,F,M,70000,Management,15111,698,59
11748,38,426.1,Bachelors,F,M,70000,Management,15444,746,58
11749,38,422.3,Bachelors,M,S,70000,Management,15315,732,56
11750,38,425.2,Bachelors,F,M,70000,Management,15426,733,58
11751,38,422.6,Bachelors,M,M,70000,Management,15326,733,58
11752,38,422.5,Bachelors,M,M,60000,Management,15322,732,57
11753,38,421.4,Bachelors,M,M,60000,Management,15284,730,57
11995,38,408.8,Bachelors,F,M,80000,Management,14832,705,32
11996,38,422.7,Bachelors,F,S,80000,Management,15358,705,30
11997,38,430.3,Bachelors,M,M,80000,Management,15590,763,30
11998,38,429.6,Bachelors,M,M,80000,Management,15564,762,36
11999,38,440.9,Bachelors,F,M,80000,Management,16024,730,34
12004,38,436.6,Bachelors,F,S,100000,Management,15875,715,35
26,96,120.5,Partial High School,M,M,10000,Clerical,10073,1607,56
31,95,119.5,Partial High School,F,M,10000,Clerical,9904,1605,54
36,94,120.3,Partial High School,F,M,10000,Clerical,9764,1601,53
39,97,120.6,Partial High School,F,M,10000,Clerical,10090,1606,53
341,55,125.4,Graduate Degree,F,M,10000,Clerical,5654,1242,67
1227,55,124.4,Bachelors,F,M,10000,Clerical,5711,1132,45
1556,54,127.4,Bachelors,M,M,10000,Clerical,5793,1064,65
1557,54,125.6,Bachelors,M,M,10000,Clerical,5746,1044,65
1558,54,124.3,Bachelors,M,M,10000,Clerical,5802,1028,63
2021,96,109.9,Partial High School,M,M,10000,Clerical,9163,1386,57
2023,94,109.5,Partial High School,M,M,10000,Clerical,8938,1379,55
2027,95,109.4,Partial High School,F,S,10000,Clerical,9068,1399,55
2999,95,113.1,Partial High School,M,M,10000,Clerical,9407,1419,55
3008,95,114.3,Partial High School,F,M,10000,Clerical,9502,1435,54
3009,96,114.7,Partial High School,F,M,10000,Clerical,9579,1435,54
3167,54,121.1,Bachelors,F,M,10000,Clerical,5849,735,81
3543,52,125.2,Bachelors,M,M,10000,Clerical,5764,737,47
3551,54,124.4,Bachelors,F,M,10000,Clerical,6111,708,67
4075,55,128.3,Bachelors,F,M,10000,Clerical,6340,714,84
4076,51,127.9,Bachelors,F,M,10000,Clerical,5946,708,83
4440,94,112.0,Partial High School,M,M,10000,Clerical,9333,1346,55
4451,54,129.6,Graduate Degree,M,M,10000,Clerical,5590,737,67
4520,123,123.9,Partial High School,F,M,10000,Clerical,14556,838,82
5026,96,112.3,Partial High School,M,M,10000,Clerical,9428,1355,58
5033,96,111.0,Partial High School,M,M,10000,Clerical,9322,1338,55
5333,95,111.8,Partial High School,F,M,10000,Clerical,8539,1349,56
5508,53,126.9,Bachelors,F,M,10000,Clerical,6105,619,65
5509,52,126.7,Bachelors,M,M,10000,Clerical,6099,613,65
5927,94,110.5,Partial High School,M,M,10000,Clerical,9187,1337,58
5937,53,125.4,Graduate Degree,F,M,10000,Clerical,6010,634,67
6376,94,112.4,Partial High School,F,M,10000,Clerical,9333,1361,56
6480,94,110.6,Partial High School,F,M,10000,Clerical,8406,1358,55
6494,95,111.4,Partial High School,F,M,10000,Clerical,9304,1364,55
6720,51,123.1,Bachelors,M,M,10000,Clerical,5805,670,66
6898,50,129.1,Bachelors,M,S,10000,Clerical,5859,618,65
7368,95,113.9,Partial High School,M,M,10000,Clerical,9443,1382,59
7444,94,113.9,Partial High School,M,M,10000,Clerical,9409,1382,57
7448,95,112.7,Partial High School,F,M,10000,Clerical,9345,1363,55
7451,95,113.3,Partial High School,M,M,10000,Clerical,9398,1370,56
7896,95,113.8,Partial High School,M,M,10000,Clerical,9431,1385,54
8673,94,114.4,Partial High School,F,M,10000,Clerical,9460,1390,59
8674,95,113.4,Partial High School,M,M,10000,Clerical,9399,1375,59
8675,95,113.1,Partial High School,F,S,10000,Clerical,9380,1369,59
9405,91,115.0,Partial High School,M,S,10000,Clerical,8379,1358,56
9965,50,127.3,Graduate Degree,F,S,10000,Clerical,5994,437,69
9972,50,121.7,Bachelors,M,S,10000,Clerical,5821,425,67
9975,51,121.8,Bachelors,M,M,10000,Clerical,5909,415,65
10280,95,113.0,Partial High School,F,M,10000,Clerical,9378,1357,57
10364,95,112.6,Partial High School,F,M,10000,Clerical,9357,1343,55
10366,95,112.9,Partial High School,F,M,10000,Clerical,9381,1348,55
10367,94,113.1,Partial High School,M,M,10000,Clerical,9357,1350,55
11064,94,113.3,Partial High School,F,M,10000,Clerical,9347,1396,59
11148,94,114.2,Partial High School,M,M,10000,Clerical,9235,1371,57
11149,94,114.1,Partial High School,F,M,10000,Clerical,9480,1352,56
11152,95,113.6,Partial High School,M,M,10000,Clerical,9438,1350,56
11454,49,125.6,Bachelors,M,M,10000,Clerical,5769,360,82
12079,92,112.1,Partial High School,M,M,10000,Clerical,8366,1318,57
12318,93,113.1,Partial High School,F,M,10000,Clerical,9371,1332,56
12974,52,128.4,Graduate Degree,M,S,10000,Clerical,6411,265,68
13036,49,121.5,Bachelors,F,S,10000,Clerical,5781,276,84
13241,94,114.2,Partial High School,M,M,10000,Clerical,9406,1328,59
13246,93,113.8,Partial High School,M,M,10000,Clerical,9115,1331,57
13247,94,113.8,Partial High School,M,M,10000,Clerical,9367,1328,56
13254,93,112.0,Partial High School,M,M,10000,Clerical,8212,1313,56
13268,93,111.7,Partial High School,M,M,10000,Clerical,8972,1309,53
13269,93,115.3,Partial High School,F,M,10000,Clerical,9458,1346,53
13270,94,116.7,Partial High School,M,M,10000,Clerical,9604,1367,54
14010,93,113.6,Partial High School,F,M,10000,Clerical,9327,1346,59
14013,93,111.0,Partial High School,M,M,10000,Clerical,9084,1316,55
14014,93,111.1,Partial High School,M,S,10000,Clerical,9123,1313,56
14018,91,110.2,Partial High School,F,M,10000,Clerical,8839,1296,56
14020,90,112.9,Partial High School,F,M,10000,Clerical,9185,1336,54
14913,92,111.6,Partial High School,M,M,10000,Clerical,9109,1320,56
14914,92,111.9,Partial High School,M,M,10000,Clerical,8164,1326,57
14924,93,110.4,Partial High School,M,S,10000,Clerical,8846,1290,55
15559,91,113.3,Partial High School,F,M,10000,Clerical,8502,1334,55
15560,94,112.5,Partial High School,M,S,10000,Clerical,9254,1318,54
15905,46,104.3,Bachelors,F,S,10000,Clerical,4378,385,46
15913,46,103.5,Bachelors,F,S,10000,Clerical,4386,386,65
16483,92,115.3,Partial High School,M,M,10000,Clerical,9287,1490,54
16845,46,101.7,Graduate Degree,M,M,10000,Clerical,4305,372,67
16854,44,96.7,Bachelors,F,S,10000,Clerical,3951,367,64
17458,44,95.8,Graduate Degree,M,S,10000,Clerical,3899,368,69
18062,92,114.1,Partial High School,M,S,10000,Clerical,8431,1474,59
18084,92,112.2,Partial High School,F,S,10000,Clerical,9061,1445,54
18446,43,100.9,Bachelors,F,S,10000,Clerical,3828,454,67
18448,43,100.1,Bachelors,F,S,10000,Clerical,3080,426,66
2803,54,129.7,Partial College,F,M,20000,Clerical,6355,774,69
6817,52,123.2,Partial College,F,S,20000,Clerical,5936,553,70
9738,124,124.5,Partial College,F,M,20000,Clerical,13782,967,75
11332,122,121.3,Partial College,F,M,20000,Clerical,13975,918,75
14484,50,123.6,Partial College,M,S,20000,Clerical,5896,285,70
16808,46,105.9,Partial College,M,S,20000,Clerical,4472,401,69
18396,45,101.6,Partial College,F,S,20000,Clerical,4165,406,70
334,55,122.2,Graduate Degree,F,M,20000,Clerical,5495,1224,39
337,49,124.1,Graduate Degree,M,M,20000,Clerical,5308,1242,41
339,55,126.8,Graduate Degree,M,M,20000,Clerical,5718,1257,41
340,54,125.6,Graduate Degree,M,S,20000,Clerical,5542,1242,42
342,54,125.1,Graduate Degree,M,M,20000,Clerical,5526,1241,65
1216,53,120.8,Graduate Degree,F,M,20000,Clerical,5320,1087,40
1217,54,121.8,Graduate Degree,M,M,20000,Clerical,5495,1101,40
1222,54,122.4,Graduate Degree,F,M,20000,Clerical,5519,1108,40
1223,54,122.3,Graduate Degree,F,M,20000,Clerical,5492,1105,41
1224,52,122.3,Graduate Degree,F,M,20000,Clerical,5499,1105,43
1225,54,123.2,Graduate Degree,M,M,20000,Clerical,5639,1114,69
1226,54,123.1,Graduate Degree,F,M,20000,Clerical,4854,1117,44
1539,55,123.5,Graduate Degree,F,M,20000,Clerical,5713,1082,42
1540,54,122.8,Graduate Degree,M,S,20000,Clerical,5559,1071,69
2496,55,122.6,Graduate Degree,M,M,20000,Clerical,5951,789,41
2497,52,121.4,Graduate Degree,M,M,20000,Clerical,5633,774,41
2498,54,122.6,Graduate Degree,F,M,20000,Clerical,5948,777,42
2509,54,122.6,Graduate Degree,F,M,20000,Clerical,5832,789,66
3530,54,120.6,Graduate Degree,F,S,20000,Clerical,5799,711,41
3531,55,120.6,Graduate Degree,M,M,20000,Clerical,5921,711,41
3532,54,122.0,Graduate Degree,F,M,20000,Clerical,5975,722,41
3533,55,121.8,Graduate Degree,F,M,20000,Clerical,5977,721,41
3536,51,118.7,Graduate Degree,M,S,20000,Clerical,5536,701,42
3537,54,122.3,Graduate Degree,F,S,20000,Clerical,5876,727,43
3538,55,123.0,Graduate Degree,M,M,20000,Clerical,6050,718,69
3542,53,123.5,Graduate Degree,M,S,20000,Clerical,5020,722,44
4445,55,123.1,Graduate Degree,M,M,20000,Clerical,6081,692,41
4446,55,123.1,Graduate Degree,M,M,20000,Clerical,6074,695,41
4447,54,119.9,Graduate Degree,M,S,20000,Clerical,5807,669,42
4448,55,122.8,Graduate Degree,F,M,20000,Clerical,6063,689,42
4449,53,123.3,Graduate Degree,M,M,20000,Clerical,5975,693,43
5041,53,126.7,Graduate Degree,M,M,20000,Clerical,6049,674,41
5042,53,124.8,Graduate Degree,M,S,20000,Clerical,6036,671,42
5043,54,125.4,Graduate Degree,M,S,20000,Clerical,6102,671,67
5046,51,122.7,Graduate Degree,F,M,20000,Clerical,5678,645,44
5047,53,122.4,Graduate Degree,F,S,20000,Clerical,5841,645,44
5564,53,121.4,Graduate Degree,F,S,20000,Clerical,5817,617,84
5936,53,125.8,Graduate Degree,M,S,20000,Clerical,6027,638,42
6706,52,124.0,Graduate Degree,M,M,20000,Clerical,5730,664,41
6709,51,124.9,Graduate Degree,M,M,20000,Clerical,5641,674,43
6710,52,124.9,Graduate Degree,M,M,20000,Clerical,5913,674,42
6712,53,123.5,Graduate Degree,F,M,20000,Clerical,5878,668,43
6719,53,122.0,Graduate Degree,F,M,20000,Clerical,5799,666,67
6881,51,125.9,Graduate Degree,F,M,20000,Clerical,5618,573,41
6882,52,124.8,Graduate Degree,F,M,20000,Clerical,6032,569,42
6883,51,126.3,Graduate Degree,M,M,20000,Clerical,6066,573,42
6884,52,127.6,Graduate Degree,F,M,20000,Clerical,6159,578,69
8252,53,121.9,Graduate Degree,M,M,20000,Clerical,5906,555,43
9134,53,125.9,Graduate Degree,M,M,20000,Clerical,6095,578,42
9135,51,125.1,Graduate Degree,M,M,20000,Clerical,5994,581,42
9139,52,126.6,Graduate Degree,F,M,20000,Clerical,6073,580,68
9800,53,128.1,Graduate Degree,M,M,20000,Clerical,6254,538,46
9960,51,126.8,Graduate Degree,M,M,20000,Clerical,6028,443,42
9961,51,127.1,Graduate Degree,M,S,20000,Clerical,6066,444,41
9963,51,126.8,Graduate Degree,F,M,20000,Clerical,5975,443,42
9964,52,124.9,Graduate Degree,F,M,20000,Clerical,6058,437,42
10739,52,128.7,Graduate Degree,M,M,20000,Clerical,6265,427,42
10740,48,127.9,Graduate Degree,M,S,20000,Clerical,5881,426,41
10741,50,126.4,Graduate Degree,F,M,20000,Clerical,6013,418,42
11383,50,124.3,Graduate Degree,F,S,20000,Clerical,6019,372,42
11384,51,125.6,Graduate Degree,M,M,20000,Clerical,6143,373,42
11386,51,125.5,Graduate Degree,F,M,20000,Clerical,6139,379,43
11387,51,125.6,Graduate Degree,M,M,20000,Clerical,5154,380,69
11388,50,126.3,Graduate Degree,F,M,20000,Clerical,5916,380,68
11389,52,123.9,Graduate Degree,M,M,20000,Clerical,6078,368,67
11395,51,127.9,Graduate Degree,F,S,20000,Clerical,5345,378,67
11552,50,126.7,Graduate Degree,M,S,20000,Clerical,6128,322,42
11553,51,128.0,Graduate Degree,F,S,20000,Clerical,5322,333,41
11568,52,121.8,Graduate Degree,M,M,20000,Clerical,6040,296,66
11569,51,121.4,Graduate Degree,F,S,20000,Clerical,5022,292,67
12968,50,125.4,Graduate Degree,F,S,20000,Clerical,6029,264,42
12971,51,125.7,Graduate Degree,F,S,20000,Clerical,6184,262,43
12972,52,127.9,Graduate Degree,F,S,20000,Clerical,6386,264,43
12973,52,127.6,Graduate Degree,M,S,20000,Clerical,6376,261,43
13145,50,120.4,Graduate Degree,M,M,20000,Clerical,5852,274,42
13146,48,121.4,Graduate Degree,F,S,20000,Clerical,5693,258,42
13147,49,121.7,Graduate Degree,M,S,20000,Clerical,5791,259,42
13148,51,123.8,Graduate Degree,F,M,20000,Clerical,6033,279,69
14535,48,120.1,Graduate Degree,M,M,20000,Clerical,5683,289,69
14536,49,122.1,Graduate Degree,F,S,20000,Clerical,5700,284,68
14537,49,122.1,Graduate Degree,F,S,20000,Clerical,5700,284,68
14538,47,121.2,Graduate Degree,M,S,20000,Clerical,5388,274,68
14690,48,120.7,Graduate Degree,F,S,20000,Clerical,5515,277,42
14691,49,123.5,Graduate Degree,M,M,20000,Clerical,5759,294,42
14692,49,124.6,Graduate Degree,M,M,20000,Clerical,5820,285,42
15897,46,108.0,Graduate Degree,F,S,20000,Clerical,4554,385,41
15898,46,110.6,Graduate Degree,F,M,20000,Clerical,3967,410,41
15902,48,107.0,Graduate Degree,M,M,20000,Clerical,4743,395,43
16842,45,99.5,Graduate Degree,M,M,20000,Clerical,3918,364,41
16844,45,100.4,Graduate Degree,M,S,20000,Clerical,4165,355,69
17457,46,98.9,Graduate Degree,M,M,20000,Clerical,4150,397,42
17460,46,96.9,Graduate Degree,F,M,20000,Clerical,4072,388,46
18438,44,102.4,Graduate Degree,F,S,20000,Clerical,4047,460,42
18439,44,103.9,Graduate Degree,M,M,20000,Clerical,4157,492,42
18440,45,101.8,Graduate Degree,F,M,20000,Clerical,4099,483,43
18441,44,100.4,Graduate Degree,M,S,20000,Clerical,3968,448,43
18442,44,101.7,Graduate Degree,F,M,20000,Clerical,4064,480,68
18447,44,99.7,Graduate Degree,F,S,20000,Clerical,3953,433,67
352,54,129.7,Bachelors,F,S,20000,Clerical,5722,1283,62
367,95,111.9,Bachelors,F,M,20000,Clerical,9269,1435,24
368,95,110.7,Bachelors,M,M,20000,Clerical,9169,1417,25
370,96,111.0,Bachelors,F,M,20000,Clerical,9245,1406,26
371,96,110.0,Bachelors,F,M,20000,Clerical,9156,1406,26
372,96,109.7,Bachelors,F,M,20000,Clerical,9127,1403,26
373,94,109.3,Bachelors,F,S,20000,Clerical,9010,1396,23
1229,53,124.2,Bachelors,F,M,20000,Clerical,5673,1126,45
1245,95,111.8,Bachelors,F,M,20000,Clerical,9322,1406,23
1248,96,111.7,Bachelors,F,S,20000,Clerical,9309,1417,24
1250,95,110.8,Bachelors,M,M,20000,Clerical,9206,1398,25
1547,53,122.4,Bachelors,M,S,20000,Clerical,5527,1056,47
1548,53,124.3,Bachelors,M,M,20000,Clerical,5517,1082,46
1552,55,123.2,Bachelors,M,M,20000,Clerical,5707,1067,67
1553,55,125.9,Bachelors,M,M,20000,Clerical,5870,1054,66
1554,55,125.7,Bachelors,F,M,20000,Clerical,5862,1053,65
1559,55,125.4,Bachelors,F,M,20000,Clerical,5863,1035,64
1560,55,125.9,Bachelors,M,M,20000,Clerical,5887,1040,63
1561,55,124.1,Bachelors,F,M,20000,Clerical,5796,1028,63
1588,96,110.6,Bachelors,M,S,20000,Clerical,9227,1386,26
2525,96,113.8,Bachelors,F,M,20000,Clerical,9490,1436,24
2526,95,114.2,Bachelors,F,M,20000,Clerical,9515,1440,24
2527,95,113.5,Bachelors,F,M,20000,Clerical,8620,1426,25
3130,94,110.9,Bachelors,F,M,20000,Clerical,9204,1408,24
3131,95,112.3,Bachelors,F,M,20000,Clerical,9366,1406,24
3132,95,111.5,Bachelors,M,M,20000,Clerical,8515,1388,25
3134,95,111.0,Bachelors,M,S,20000,Clerical,9265,1383,26
3552,54,124.8,Bachelors,F,M,20000,Clerical,5352,711,67
3553,55,124.9,Bachelors,F,M,20000,Clerical,6132,738,65
3554,55,125.4,Bachelors,F,M,20000,Clerical,6149,748,63
3555,54,122.7,Bachelors,M,M,20000,Clerical,5903,727,63
4031,96,113.3,Bachelors,M,M,20000,Clerical,9409,1472,23
4037,94,111.8,Bachelors,M,S,20000,Clerical,7585,1353,24
4038,94,111.9,Bachelors,M,S,20000,Clerical,9094,1354,24
4039,94,111.6,Bachelors,M,M,20000,Clerical,9085,1342,25
4455,55,125.5,Bachelors,M,M,20000,Clerical,6196,708,47
4457,54,122.8,Bachelors,M,S,20000,Clerical,5950,683,62
4646,95,112.8,Bachelors,M,M,20000,Clerical,9419,1366,24
4648,96,113.4,Bachelors,F,M,20000,Clerical,9512,1373,25
4649,94,113.3,Bachelors,M,M,20000,Clerical,9211,1371,25
5052,53,127.8,Bachelors,M,M,20000,Clerical,6088,688,47
5053,52,127.4,Bachelors,M,M,20000,Clerical,5822,690,47
5054,53,130.7,Bachelors,M,M,20000,Clerical,6222,707,46
5055,51,130.6,Bachelors,M,S,20000,Clerical,5896,705,46
5060,53,124.5,Bachelors,M,M,20000,Clerical,5937,662,65
5517,96,110.7,Bachelors,M,M,20000,Clerical,9285,1347,21
5524,96,111.7,Bachelors,F,M,20000,Clerical,9364,1362,22
5525,93,111.9,Bachelors,M,M,20000,Clerical,8299,1367,22
5526,95,111.2,Bachelors,F,M,20000,Clerical,9278,1363,23
5527,95,112.6,Bachelors,M,S,20000,Clerical,9404,1374,23
5528,95,112.6,Bachelors,M,S,20000,Clerical,9416,1374,23
5529,96,112.6,Bachelors,F,S,20000,Clerical,9439,1373,23
5530,95,112.8,Bachelors,M,M,20000,Clerical,9424,1374,24
5941,52,122.1,Bachelors,F,S,20000,Clerical,5673,612,46
5944,52,125.9,Bachelors,F,M,20000,Clerical,5705,642,66
5945,52,125.6,Bachelors,M,S,20000,Clerical,5828,642,65
6715,53,121.2,Bachelors,F,M,20000,Clerical,5765,661,47
6716,51,121.3,Bachelors,M,M,20000,Clerical,5526,663,47
6717,52,121.1,Bachelors,M,M,20000,Clerical,5654,663,47
6733,96,113.2,Bachelors,M,M,20000,Clerical,9478,1392,22
6734,96,112.1,Bachelors,M,M,20000,Clerical,9380,1379,22
6735,95,111.9,Bachelors,F,M,20000,Clerical,9341,1373,23
6893,51,127.8,Bachelors,M,M,20000,Clerical,6053,602,48
6894,50,126.5,Bachelors,M,M,20000,Clerical,5669,601,48
6895,52,126.5,Bachelors,F,M,20000,Clerical,6015,601,48
6899,52,128.1,Bachelors,F,S,20000,Clerical,6171,612,63
6900,50,128.1,Bachelors,F,M,20000,Clerical,5888,616,62
6915,94,112.0,Bachelors,M,M,20000,Clerical,9236,1360,22
6918,91,112.4,Bachelors,F,S,20000,Clerical,8734,1364,23
6919,95,113.4,Bachelors,F,M,20000,Clerical,9389,1381,23
6920,95,113.4,Bachelors,M,S,20000,Clerical,9391,1381,23
6921,95,113.7,Bachelors,M,S,20000,Clerical,9420,1385,23
6922,94,113.7,Bachelors,F,M,20000,Clerical,9397,1385,23
6923,94,113.6,Bachelors,M,M,20000,Clerical,9163,1385,23
6926,93,112.5,Bachelors,M,S,20000,Clerical,9289,1366,24
6927,93,112.7,Bachelors,F,M,20000,Clerical,9300,1372,24
8254,53,123.4,Bachelors,F,S,20000,Clerical,5975,563,46
8255,52,123.4,Bachelors,M,S,20000,Clerical,5876,563,47
8257,51,124.8,Bachelors,F,M,20000,Clerical,5848,568,47
8260,53,124.7,Bachelors,F,M,20000,Clerical,6046,564,66
8261,53,124.2,Bachelors,F,S,20000,Clerical,6016,564,63
8262,51,125.8,Bachelors,F,M,20000,Clerical,5856,581,64
8271,93,111.7,Bachelors,M,M,20000,Clerical,9197,1369,23
8272,94,112.0,Bachelors,M,M,20000,Clerical,8272,1372,24
8431,53,123.9,Bachelors,F,M,20000,Clerical,5989,579,84
9160,94,112.7,Bachelors,M,M,20000,Clerical,9204,1331,23
9161,93,112.7,Bachelors,M,S,20000,Clerical,9306,1324,24
9817,95,109.6,Bachelors,M,M,20000,Clerical,9081,1332,22
9820,94,109.5,Bachelors,M,S,20000,Clerical,9045,1330,23
9821,95,110.1,Bachelors,F,M,20000,Clerical,9122,1339,23
9822,93,109.2,Bachelors,M,M,20000,Clerical,8817,1326,24
9973,51,120.8,Bachelors,M,M,20000,Clerical,5825,426,67
9976,52,124.6,Bachelors,M,M,20000,Clerical,6064,414,63
9978,50,124.6,Bachelors,M,M,20000,Clerical,5987,414,62
9986,95,111.6,Bachelors,F,M,20000,Clerical,9245,1352,22
9993,94,111.6,Bachelors,M,M,20000,Clerical,9247,1349,23
9994,94,112.0,Bachelors,M,S,20000,Clerical,9281,1353,23
9995,95,113.1,Bachelors,F,M,20000,Clerical,9370,1375,23
9996,94,113.6,Bachelors,M,S,20000,Clerical,9382,1383,23
9997,91,112.6,Bachelors,M,S,20000,Clerical,9231,1359,23
9998,94,112.6,Bachelors,F,M,20000,Clerical,9315,1359,23
9999,94,112.7,Bachelors,M,M,20000,Clerical,9320,1362,24
10000,94,114.0,Bachelors,F,M,20000,Clerical,9428,1366,24
10001,94,113.7,Bachelors,M,M,20000,Clerical,8643,1362,24
10002,92,113.4,Bachelors,M,S,20000,Clerical,7764,1359,24
11390,50,126.7,Bachelors,M,M,20000,Clerical,6160,371,47
11391,50,128.0,Bachelors,M,M,20000,Clerical,6032,376,47
11396,52,129.0,Bachelors,M,S,20000,Clerical,6328,381,65
11410,92,112.5,Bachelors,F,S,20000,Clerical,9095,1328,23
11411,94,112.3,Bachelors,F,S,20000,Clerical,8547,1324,24
11412,93,112.6,Bachelors,F,S,20000,Clerical,9299,1328,24
11413,95,113.1,Bachelors,M,M,20000,Clerical,9413,1331,25
11565,51,121.7,Bachelors,F,M,20000,Clerical,5086,313,48
11566,50,121.1,Bachelors,F,S,20000,Clerical,5919,311,48
11576,93,112.4,Bachelors,M,S,20000,Clerical,8396,1344,22
11577,94,112.5,Bachelors,M,S,20000,Clerical,9337,1347,22
11578,95,112.5,Bachelors,M,M,20000,Clerical,9328,1356,22
11582,95,112.9,Bachelors,F,M,20000,Clerical,9396,1332,23
11583,93,112.7,Bachelors,F,S,20000,Clerical,9339,1327,23
12981,51,126.5,Bachelors,M,S,20000,Clerical,6255,273,48
12986,52,125.5,Bachelors,F,M,20000,Clerical,6265,259,67
12987,52,124.7,Bachelors,F,M,20000,Clerical,6229,256,63
12996,95,111.7,Bachelors,M,S,20000,Clerical,9270,1337,23
13006,95,112.1,Bachelors,M,S,20000,Clerical,9335,1315,24
13007,95,111.4,Bachelors,M,S,20000,Clerical,9285,1299,24
13008,91,111.0,Bachelors,M,S,20000,Clerical,9187,1291,24
13009,94,112.0,Bachelors,F,M,20000,Clerical,8339,1304,24
13152,49,124.3,Bachelors,M,S,20000,Clerical,5916,276,49
13153,48,123.0,Bachelors,M,S,20000,Clerical,5745,275,66
13154,47,118.8,Bachelors,M,S,20000,Clerical,5616,260,62
13174,91,111.9,Bachelors,F,S,20000,Clerical,8178,1294,24
13175,91,111.3,Bachelors,M,M,20000,Clerical,8865,1282,24
13176,93,109.8,Bachelors,F,S,20000,Clerical,8259,1264,25
13177,93,109.7,Bachelors,F,M,20000,Clerical,9018,1263,25
13178,93,110.1,Bachelors,F,S,20000,Clerical,9074,1266,26
14545,49,121.3,Bachelors,M,S,20000,Clerical,5660,283,48
14548,48,124.7,Bachelors,F,S,20000,Clerical,5725,292,64
14549,48,123.9,Bachelors,F,S,20000,Clerical,5583,287,64
14560,94,111.9,Bachelors,M,S,20000,Clerical,9205,1315,21
14563,92,113.6,Bachelors,F,M,20000,Clerical,9283,1340,22
14564,94,113.7,Bachelors,F,S,20000,Clerical,9348,1343,23
14702,49,123.7,Bachelors,M,M,20000,Clerical,5771,290,63
14711,93,114.2,Bachelors,F,M,20000,Clerical,8400,1338,22
14712,91,113.6,Bachelors,M,S,20000,Clerical,8309,1325,23
14713,93,112.9,Bachelors,M,S,20000,Clerical,9261,1315,23
